,loc,Phylum,taxlevel,intersect,unique_edna,unique_trad,count_intersect,count_unique_edna,count_unique_trad,percent_inter_trad,percent_inter_edna
143,Sedgewick_Reserve,Streptophyta,Family,Asteraceae;Boraginaceae;Brassicaceae;Caryophyllaceae;Crassulaceae;Ericaceae;Euphorbiaceae;Fabaceae;Geraniaceae;Hydrophyllaceae;Malvaceae;Montiaceae;Pinaceae;Platanaceae;Poaceae;Polemoniaceae;Polygonaceae;Pteridaceae;Salicaceae;Solanaceae,Brachytheciaceae;Bryaceae;Desmidiaceae;Fissidentaceae;Funariaceae;Klebsormidiaceae;Lejeuneaceae;Leucobryaceae;Limnanthaceae;Pottiaceae,Adoxaceae;Amaryllidaceae;Anacardiaceae;Apiaceae;Apocynaceae;Asparagaceae;Campanulaceae;Caprifoliaceae;Ceratophyllaceae;Chenopodiaceae;Convolvulaceae;Cornaceae;Cucurbitaceae;Cupressaceae;Cyperaceae;Dryopteridaceae;Elatinaceae;Equisetaceae;Fagaceae;Grossulariaceae;Hydrocharitaceae;Iridaceae;Juncaceae;Lamiaceae;Lauraceae;Liliaceae;Linaceae;Melanthiaceae;Onagraceae;Orchidaceae;Orobanchaceae;Paeoniaceae;Papaveraceae;Phrymaceae;Plantaginaceae;Polypodiaceae;Potamogetonaceae;Primulaceae;Ranunculaceae;Rhamnaceae;Rosaceae;Rubiaceae;Sapindaceae;Saururaceae;Saxifragaceae;Tamaricaceae;Typhaceae;Verbenaceae;Violaceae;Viscaceae,20,10,50,29%,67%
144,Sedgewick_Reserve,Streptophyta,Genus,Baccharis;Brassica;Bromus;Chaenactis;Chorizanthe;Claytonia;Crassula;Eriogonum;Festuca;Geranium;Gilia;Hypochaeris;Lactuca;Lasthenia;Lolium;Microseris;Phacelia;Pinus;Plagiobothrys;Platanus;Pterostegia;Salix;Schismus;Stellaria;Stylocline;Trifolium;Vicia,Anomobryum;Arbutus;Bidens;Bryum;Callirhoe;Dielsiochloa;Donrichardsia;Echinopogon;Fissidens;Funaria;Gemmabryum;Hedypnois;Interfilum;Klebsormidium;Koenigia;Leucobryum;Limnanthes;Micrasterias;Petrorhagia;Pseudosasa;Pteris;Ptychostomum,Acer;Achillea;Achyrachaena;Acourtia;Adenostoma;Adiantum;Agoseris;Agrostis;Allium;Allophyllum;Amorpha;Amsinckia;Anagallis;Ancistrocarphus;Anemopsis;Aphanes;Apiastrum;Apocynum;Arceuthobium;Arctostaphylos;Arenaria;Aristida;Artemisia;Asclepias;Astragalus;Avena;Bloomeria;Bowlesia;Brachypodium;Brickellia;Brodiaea;Calandrinia;California;Callitriche;Calochortus;Calystegia;Camissonia;Capsella;Cardamine;Carex;Castilleja;Caulanthus;Ceanothus;Centaurea;Cerastium;Ceratophyllum;Cercocarpus;Chenopodium;Chlorogalum;Cirsium;Clarkia;Clematis;Collinsia;Convolvulus;Conyza;Coreopsis;Cornus;Cotula;Croton;Crypsis;Cryptantha;Cucurbita;Cuscuta;Cynodon;Cyperus;Dactylis;Datura;Daucus;Delphinium;Dendromecon;Dichelostemma;Dodecatheon;Dryopteris;Dudleya;Elatine;Eleocharis;Elymus;Emmenanthe;Epilobium;Epipactis;Equisetum;Erigeron;Eriophyllum;Erodium;Erysimum;Eschscholzia;Eucrypta;Euphorbia;Filago;Fritillaria;Galium;Gastridium;Gnaphalium;Grindelia;Hazardia;Helenium;Hemizonia;Hesperevax;Hesperolinon;Heteromeles;Heterotheca;Hirschfeldia;Holocarpha;Hordeum;Iris;Juncus;Juniperus;Keckiella;Koeleria;Lagophylla;Lamarckia;Lamium;Lathyrus;Layia;Lepidium;Lessingia;Leymus;Linanthus;Lithophragma;Lobelia;Lomatium;Lonicera;Lotus;Lupinus;Madia;Malacothamnus;Malacothrix;Malva;Marah;Marrubium;Matricaria;Meconella;Medicago;Melica;Melilotus;Micropus;Microsteris;Mimulus;Minuartia;Muhlenbergia;Najas;Nassella;Nasturtium;Navarretia;Nemophila;Nicotiana;Orobanche;Paeonia;Parkinsonia;Pellaea;Pentagramma;Phlox;Pholistoma;Phoradendron;Piptatherum;Plantago;Platystemon;Plectritis;Poa;Polygonum;Polypodium;Polypogon;Populus;Potamogeton;Prunus;Psilocarphus;Quercus;Rafinesquia;Ranunculus;Raphanus;Rhamnus;Ribes;Rigiopappus;Rorippa;Rosa;Rubus;Sagina;Salvia;Sambucus;Sanicula;Satureja;Schinus;Senecio;Sidalcea;Silene;Silybum;Sisyrinchium;Solanum;Solidago;Sonchus;Sorghum;Spergularia;Stachys;Stephanomeria;Stylomecon;Symphoricarpos;Tamarix;Thinopyrum;Thysanocarpus;Torilis;Toxicodendron;Trichostema;Tropidocarpum;Typha;Umbellularia;Uropappus;Verbena;Veronica;Viola;Xanthium;Yabea;Yucca;Zannichellia;Zigadenus,27,22,214,11%,55%
145,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Chordata,Order,NA,NA,Anura;Carnivora;Caudata;Charadriiformes;Ciconiiformes;Columbiformes;Didelphimorphia;Falconiformes;Galliformes;Insectivora;Lagomorpha;Passeriformes;Piciformes;Rodentia;Squamata,0,0,15,0%,NA
146,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Chordata,Family,NA,NA,Accipitridae;Aegithalidae;Anguidae;Bombycillidae;Bufonidae;Canidae;Cathartidae;Certhiidae;Cervidae;Charadriidae;Colubridae;Columbidae;Corvidae;Cricetidae;Didelphidae;Dipsadidae;Falconidae;Felidae;Fringillidae;Geomyidae;Heteromyidae;Hirundinidae;Hylidae;Icteridae;Laniidae;Laridae;Leporidae;Mephitidae;Mimidae;Motacillidae;Mustelidae;Odontophoridae;Paridae;Parulidae;Passerellidae;Phrynosomatidae;Picidae;Plethodontidae;Procyonidae;Salamandridae;Sciuridae;Sittidae;Soricidae;Sturnidae;Sylviidae;Talpidae;Teiidae;Thraupidae;Turdidae;Tyrannidae;Viperidae;Vireonidae,0,0,52,0%,NA
147,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Chordata,Genus,NA,NA,Accipiter;Amphispiza;Anthus;Aphelocoma;Aquila;Batrachoseps;Bombycilla;Bufo;Buteo;Callipepla;Canis;Cardellina;Carduelis;Carpodacus;Cathartes;Catharus;Catherpes;Certhia;Chamaea;Charadrius;Chondestes;Circus;Cnemidophorus;Colaptes;Contopus;Corvus;Crotalus;Diadophis;Didelphis;Dipodomys;Empidonax;Falco;Felis;Geothlypis;Gerrhonotus;Hirundo;Hyla;Hypsiglena;Icterus;Ixoreus;Junco;Lampropeltis;Lanius;Larus;Lynx;Masticophis;Melospiza;Mephitis;Microtus;Mimus;Mustela;Myadestes;Myiarchus;Neotoma;Odocoileus;Oporornis;Pandion;Parus;Passerculus;Passerella;Passerina;Peromyscus;Phainopepla;Pheucticus;Phrynosoma;Picoides;Pipilo;Piranga;Pituophis;Polioptila;Procyon;Psaltriparus;Regulus;Salpinctes;Sayornis;Scapanus;Sceloporus;Sciurus;Setophaga;Sialia;Sitta;Sorex;Spermophilus;Sphyrapicus;Spizella;Sturnus;Sylvilagus;Tachycineta;Taricha;Thamnophis;Thomomys;Thryomanes;Toxostoma;Troglodytes;Turdus;Tyrannus;Urocyon;Uta;Vermivora;Vireo;Zenaida;Zonotrichia,0,0,102,0%,NA
148,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Arthropoda,Order,NA,Araneae;Coleoptera;Decapoda;Diplostraca;Diptera;Hemiptera;Hymenoptera;Julida;Lepidoptera;Nectiopoda;Oribatida;Podocopida;Poecilostomatoida;Trombidiformes,NA,0,14,0,NA,0%
149,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Arthropoda,Family,NA,Braconidae;Cerambycidae;Cicadellidae;Cosmochthoniidae;Cyprididae;Empididae;Formicidae;Linyphiidae;Moinidae;Munididae;Nemesiidae;Rhagidiidae;Schizopteridae;Simuliidae;Speleonectidae;Taeniacanthidae,NA,0,16,0,NA,0%
150,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Arthropoda,Genus,NA,Aname;Apanteles;Ceraticelus;Cypridopsis;Desisa;Empoasca;Gozmanyina;Irodes;Linepithema;Moina;Neoplasta;Paramunida;Schizoptera;Simulium;Xibalbanus,NA,0,15,0,NA,0%
151,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Streptophyta,Order,Asterales;Boraginales;Brassicales;Caryophyllales;Ericales;Fabales;Gentianales;Lamiales;Malpighiales;Malvales;Poales;Polypodiales;Ranunculales;Solanales,Bryales;Desmidiales;Mesostigmatales;Porellales;Pottiales,Apiales;Asparagales;Cornales;Cucurbitales;Cupressales;Dipsacales;Equisetales;Fagales;Garryales;Geraniales;Laurales;Liliales;Myrtales;Oxalidales;Pinales;Proteales;Rosales;Santalales;Sapindales;Saxifragales;Selaginellales;Vitales;Zygophyllales,14,5,23,38%,74%
152,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Streptophyta,Family,Asteraceae;Boraginaceae;Brassicaceae;Caryophyllaceae;Convolvulaceae;Fabaceae;Hydrophyllaceae;Malvaceae;Montiaceae;Poaceae;Polemoniaceae;Polygonaceae;Pteridaceae;Ranunculaceae;Rubiaceae;Salicaceae,Bryaceae;Gonatozygaceae;Lejeuneaceae;Mesostigmataceae;Pottiaceae,Adoxaceae;Amaranthaceae;Amaryllidaceae;Anacardiaceae;Apiaceae;Apocynaceae;Araliaceae;Asparagaceae;Blechnaceae;Caprifoliaceae;Chenopodiaceae;Cistaceae;Crassulaceae;Cucurbitaceae;Cupressaceae;Cyperaceae;Datiscaceae;Dennstaedtiaceae;Dryopteridaceae;Equisetaceae;Ericaceae;Euphorbiaceae;Fagaceae;Garryaceae;Geraniaceae;Grossulariaceae;Iridaceae;Juglandaceae;Juncaceae;Lamiaceae;Lauraceae;Liliaceae;Loasaceae;Lythraceae;Melanthiaceae;Myrtaceae;Nyctaginaceae;Oleaceae;Onagraceae;Orchidaceae;Orobanchaceae;Oxalidaceae;Paeoniaceae;Papaveraceae;Phrymaceae;Pinaceae;Plantaginaceae;Platanaceae;Polygalaceae;Polypodiaceae;Portulacaceae;Primulaceae;Rhamnaceae;Rosaceae;Sapindaceae;Saxifragaceae;Selaginellaceae;Simaroubaceae;Solanaceae;Typhaceae;Urticaceae;Violaceae;Viscaceae;Vitaceae;Zygophyllaceae,16,5,65,20%,76%
153,Stunt_Ranch_Santa_Monica_Mountains_Reserve,Streptophyta,Genus,Baccharis;Brassica;Bromus;Cryptantha;Festuca;Galium;Gilia;Phacelia;Polygonum;Salix;Stellaria,Anomobryum;Bryum;Callirhoe;Carthamus;Claytonia;Coix;Cyclolejeunea;Dielsiochloa;Diplasiolejeunea;Gonatozygon;Hordeum;Ipomoea;Mesostigma;Oreocarya;Psammosilene;Pseudognaphalium;Pteris;Pterostegia;Ptychostomum;Raddiella;Ranunculus,Acer;Achyrachaena;Acourtia;Adenostoma;Adiantum;Agoseris;Ailanthus;Allium;Allophyllum;Amaranthus;Amorpha;Amsinckia;Anagallis;Antirrhinum;Apium;Arctostaphylos;Artemisia;Arundo;Asclepias;Aspidotis;Avena;Bidens;Bloomeria;Brickellia;Brodiaea;Calandrinia;Calochortus;Calystegia;Camissonia;Capsella;Cardamine;Carex;Castilleja;Ceanothus;Cedrus;Centaurea;Cerastium;Cercocarpus;Chaenactis;Chenopodium;Chorizanthe;Cirsium;Clarkia;Clematis;Collinsia;Conyza;Cordylanthus;Crassula;Croton;Cupressus;Cuscuta;Cynodon;Cyperus;Datisca;Daucus;Deinandra;Delphinium;Dendromecon;Dicentra;Dichelostemma;Dodecatheon;Dryopteris;Dudleya;Eleocharis;Emmenanthe;Epilobium;Epipactis;Equisetum;Erigeron;Eriogonum;Eriophyllum;Erodium;Eschscholzia;Eucalyptus;Eucrypta;Euphorbia;Filago;Foeniculum;Fraxinus;Fritillaria;Garrya;Gastridium;Genista;Geranium;Gnaphalium;Guillenia;Hazardia;Hedera;Helianthemum;Helianthus;Herniaria;Hesperoyucca;Heteromeles;Heterotheca;Hoita;Iris;Isocoma;Juglans;Juncus;Keckiella;Lamarckia;Lasthenia;Lathyrus;Lepidium;Lessingia;Leymus;Lilium;Linanthus;Lithophragma;Lobularia;Lolium;Lonicera;Lotus;Lupinus;Lythrum;Malacothamnus;Malacothrix;Malosma;Malva;Marah;Marrubium;Matricaria;Medicago;Melica;Melilotus;Mentha;Mentzelia;Mimulus;Mirabilis;Nassella;Nemophila;Nicotiana;Orobanche;Oxalis;Paeonia;Papaver;Pellaea;Penstemon;Pentachaeta;Pentagramma;Pholistoma;Phoradendron;Pinus;Piptatherum;Plagiobothrys;Plantago;Platanthera;Platanus;Poa;Polygala;Polypodium;Polypogon;Populus;Portulaca;Potentilla;Prunus;Pteridium;Quercus;Rafinesquia;Rhamnus;Rhus;Ribes;Ricinus;Robinia;Romneya;Rorippa;Rosa;Rubus;Rumex;Salsola;Salvia;Sambucus;Sanicula;Scirpus;Selaginella;Senecio;Silene;Sisymbrium;Sisyrinchium;Solanum;Sonchus;Sorghum;Spartium;Stachys;Stephanomeria;Symphoricarpos;Taraxacum;Tauschia;Thysanocarpus;Toxicodendron;Tribulus;Trichostema;Trifolium;Typha;Umbellularia;Uropappus;Urtica;Venegasia;Viola;Vitis;Wisteria;Woodwardia;Zigadenus;Ziziphus,11,21,204,5%,34%
154,Sweeney_Granite_Mountains_Desert_Research_Center,Chordata,Order,NA,NA,Anseriformes;Anura;Apodiformes;Caprimulgiformes;Carnivora;Charadriiformes;Chiroptera;Ciconiiformes;Columbiformes;Coraciiformes;Cuculiformes;Falconiformes;Galliformes;Gruiformes;Insectivora;Lagomorpha;Passeriformes;Perissodactyla;Piciformes;Rodentia;Squamata;Strigiformes;Testudines;Trochiliformes,0,0,24,0%,NA
155,Sweeney_Granite_Mountains_Desert_Research_Center,Chordata,Family,NA,NA,Accipitridae;Aegithalidae;Alaudidae;Anatidae;Apodidae;Boidae;Bombycillidae;Bovidae;Bufonidae;Canidae;Caprimulgidae;Cathartidae;Certhiidae;Cervidae;Cerylidae;Charadriidae;Colubridae;Columbidae;Corvidae;Cricetidae;Dipsadidae;Equidae;Erethizontidae;Falconidae;Felidae;Fringillidae;Geomyidae;Heteromyidae;Hirundinidae;Icteridae;Iguanidae;Laniidae;Leporidae;Leptotyphlopidae;Mephitidae;Mimidae;Molossidae;Motacillidae;Muridae;Mustelidae;Neomorphidae;Odontophoridae;Paridae;Parulidae;Passerellidae;Passeridae;Phasianidae;Phrynosomatidae;Picidae;Procyonidae;Rallidae;Scincidae;Sciuridae;Scolopacidae;Soricidae;Strigidae;Sturnidae;Sylviidae;Teiidae;Testudinidae;Thraupidae;Trochilidae;Turdidae;Tyrannidae;Tytonidae;Vespertilionidae;Viperidae;Vireonidae;Xantusiidae,0,0,69,0%,NA
156,Sweeney_Granite_Mountains_Desert_Research_Center,Chordata,Genus,NA,NA,Accipiter;Actitis;Aegolius;Aeronautes;Agelaius;Aimophila;Alectoris;Ammodramus;Ammospermophilus;Amphispiza;Anas;Anthus;Antrozous;Aphelocoma;Aquila;Archilochus;Arizona;Asio;Athene;Auriparus;Baeolophus;Bassariscus;Bombycilla;Branta;Bubo;Bufo;Buteo;Calidris;Callipepla;Callisaurus;Calypte;Campylorhynchus;Canis;Cardellina;Carduelis;Carpodacus;Cathartes;Catharus;Catherpes;Ceryle;Chaetodipus;Chaetura;Charadrius;Charina;Chionactis;Chondestes;Chordeiles;Circus;Cnemidophorus;Colaptes;Columba;Contopus;Corvus;Crotalus;Crotaphytus;Cyanocitta;Dipodomys;Dipsosaurus;Empidonax;Eptesicus;Equus;Eremophila;Erethizon;Euderma;Eumeces;Euphagus;Falco;Felis;Fulica;Gambelia;Geococcyx;Geothlypis;Gopherus;Gymnorhinus;Hesperiphona;Hirundo;Hypsiglena;Icteria;Icterus;Ixoreus;Junco;Lampropeltis;Lanius;Lasiurus;Leptotyphlops;Lepus;Masticophis;Melanerpes;Melospiza;Mimus;Molothrus;Mus;Myadestes;Myiarchus;Myioborus;Myotis;Neotoma;Notiosorex;Nucifraga;Odocoileus;Onychomys;Oporornis;Oreortyx;Oreoscoptes;Otus;Ovis;Pandion;Parula;Parus;Passer;Passerculus;Passerella;Passerina;Perognathus;Peromyscus;Phainopepla;Phalaenoptilus;Pheucticus;Phrynosoma;Phyllorhynchus;Picoides;Pipilo;Pipistrellus;Piranga;Pituophis;Plecotus;Polioptila;Protonotaria;Psaltriparus;Pyrocephalus;Quiscalus;Regulus;Reithrodontomys;Rhinocheilus;Salpinctes;Salvadora;Sauromalus;Sayornis;Sceloporus;Selasphorus;Setophaga;Sialia;Sonora;Spermophilus;Sphyrapicus;Spilogale;Spizella;Sturnella;Sturnus;Sylvilagus;Tachycineta;Tadarida;Tamias;Tantilla;Taxidea;Thomomys;Thryomanes;Toxostoma;Trimorphodon;Tringa;Troglodytes;Turdus;Tyrannus;Tyto;Uma;Urocyon;Urosaurus;Uta;Vermivora;Vireo;Vulpes;Xanthocephalus;Xantusia;Zenaida;Zonotrichia,0,0,175,0%,NA
157,Sweeney_Granite_Mountains_Desert_Research_Center,Arthropoda,Order,Diptera;Hemiptera;Hymenoptera,Astigmata;Julida;Oribatida;Podocopida;Poecilostomatoida;Trombidiformes,Blattodea;Coleoptera;Lepidoptera;Mantodea;Neuroptera;Orthoptera,3,6,6,33%,33%
158,Sweeney_Granite_Mountains_Desert_Research_Center,Arthropoda,Family,Braconidae,Caeculidae;Cecidomyiidae;Cheyletidae;Cicadellidae;Cyprididae;Drosophilidae;Hydrozetidae;Taeniacanthidae;Tectocepheidae,Acanaloniidae;Acrididae;Andrenidae;Aphelinidae;Apidae;Apioceridae;Asilidae;Bethylidae;Bombyliidae;Bradynobaenidae;Buprestidae;Ceraphronidae;Chalcididae;Chrysididae;Cicadidae;Cixiidae;Coccinellidae;Coreidae;Corydiidae;Crabronidae;Cupedidae;Diapriidae;Dictyopharidae;Dryinidae;Encyrtidae;Eulophidae;Eupelmidae;Eurytomidae;Formicidae;Glaresidae;Halictidae;Hesperiidae;Ichneumonidae;Issidae;Kinnaridae;Lycaenidae;Mantidae;Megachilidae;Megaspilidae;Meloidae;Membracidae;Mutillidae;Mycteridae;Mydidae;Mymaridae;Myrmeleontidae;Nymphalidae;Ochodaeidae;Papilionidae;Pieridae;Pteromalidae;Riodinidae;Ripiphoridae;Scarabaeidae;Scelionidae;Scutelleridae;Signiphoridae;Sphecidae;Stratiomyidae;Syrphidae;Tachinidae;Tenebrionidae;Tiphiidae;Torymidae;Trichogrammatidae;Vespidae,1,9,66,1%,10%
159,Sweeney_Granite_Mountains_Desert_Research_Center,Arthropoda,Genus,NA,Gyponana;Hirtodrosophila;Hydrozetes;Irodes;Microcaeculus;Tectocepheus,Acanalonia;Acanthetropis;Acerophagus;Acmaeodera;Acmaeoderoides;Aenasius;Ammophila;Anagyrus;Andrena;Anthidiellum;Anthidium;Anthocharis;Aphaenogaster;Aphanogmus;Aphilanthops;Apiocera;Apis;Apodemia;Aprostocetus;Arenivaga;Argochrysis;Asaphes;Astata;Atoposmia;Aulogymnus;Baryscapus;Belomicrus;Belyta;Bembix;Bombylius;Brachycistis;Brachymeria;Brasema;Bruchophagus;Cacama;Caenochrysis;Camponotus;Ceraphron;Ceratochrysis;Cerceris;Cheiloneurus;Chlosyne;Chrysis;Chrysobothris;Chrysocharis;Chyphotes;Cibolacris;Cirrospilus;Cleonymus;Closterocerus;Clypeadon;Coccinella;Coccobius;Colocistis;Conostigmus;Copidosoma;Crassomicrodus;Cremastocheilus;Crematogaster;Crossocerus;Cyclocephala;Danaus;Dasymutilla;Dendrocerus;Diadasia;Dianthidium;Dieuryneura;Diplotaxis;Dirhinus;Ditropinotus;Doeringiella;Dorymyrmex;Efferia;Elampus;Eleodes;Encarsia;Epicauta;Epistenia;Eremoleon;Erynnis;Erythmelus;Eucerceris;Euderus;Eumenes;Eunotus;Euodynerus;Euparagia;Euphydryas;Euplectrus;Eurema;Eurytoma;Eusandalum;Forelius;Galeopsomyia;Gastrancistrus;Glaresis;Gonatocerus;Gonatopus;Goniozus;Gorytes;Gryon;Halictus;Haltichella;Halticopterina;Hedychridium;Hemiargus;Hesperopsis;Hippodamia;Hockeria;Holopyga;Homaemus;Homolobus;Hyssopus;Hysteropterum;Idris;Lathromeris;Leptochilus;Leptogaster;Leptoglossus;Leptotes;Litaneutria;Lyrcus;Lysirina;Lytta;Macrosiagon;Megaphorus;Mesopolobus;Messor;Metapelma;Microbembex;Microctonus;Microdontomerus;Microdynerus;Mirax;Monomorium;Mycterus;Myrmecocystus;Myzinum;Neivamyrmex;Nemognatha;Neochrysocharis;Nomada;Nymphalis;Ochodaeus;Oecleus;Oeclidius;Oestrophasia;Oligosita;Omalus;Omphale;Ophionellus;Oreopasites;Orgamara;Ormia;Pachyneuron;Papilio;Parancistrocerus;Paraolinx;Paratiphia;Parnopes;Perdita;Pheidole;Philanthus;Philolithus;Phodaga;Platycentrus;Plebejus;Podagrion;Pogonioefferia;Pogonomyrmex;Polybiomyia;Polynema;Pontia;Prolixocupes;Pseuderimerus;Pseudleptomastix;Pseudocatolaccus;Pseudomethoca;Pseudonomoneura;Pseudotorymus;Psilocera;Psilochalcis;Psilus;Psix;Pteromalus;Pyrgus;Pyrota;Quadrastichus;Rhaphiomidas;Rileya;Ripiphorus;Scolops;Scotoleon;Signiphora;Solenopsis;Sparasion;Sphaeropthalma;Stelis;Stenodynerus;Stictopelta;Strymon;Sympiesis;Telenomus;Temnothorax;Tenuipetiolus;Thysanus;Ticida;Torymus;Townsendiella;Trichogramma;Trichopria;Triopasites;Vanessa;Vespula;Zagrammosoma,0,6,215,0%,0%
160,Sweeney_Granite_Mountains_Desert_Research_Center,Streptophyta,Order,Asterales;Boraginales;Brassicales;Caryophyllales;Ericales;Fabales;Gentianales;Lamiales;Pinales;Poales;Ranunculales,Bryales;Desmidiales;Dicranales;Funariales;Hypnales;Klebsormidiales;Porellales;Pottiales;Salviniales,Alismatales;Apiales;Asparagales;Cornales;Cucurbitales;Cupressales;Ephedrales;Fagales;Garryales;Geraniales;Liliales;Malpighiales;Malvales;Myrtales;Piperales;Polypodiales;Rosales;Santalales;Sapindales;Saxifragales;Solanales;Zygophyllales,11,9,22,33%,55%
161,Sweeney_Granite_Mountains_Desert_Research_Center,Streptophyta,Family,Asteraceae;Boraginaceae;Brassicaceae;Caryophyllaceae;Fabaceae;Lamiaceae;Papaveraceae;Pinaceae;Plantaginaceae;Poaceae;Polygonaceae;Rubiaceae,Brachytheciaceae;Bryaceae;Desmidiaceae;Funariaceae;Gonatozygaceae;Klebsormidiaceae;Lejeuneaceae;Leucobryaceae;Limnanthaceae;Pottiaceae;Salviniaceae,Amaranthaceae;Amaryllidaceae;Anacardiaceae;Apiaceae;Apocynaceae;Asparagaceae;Berberidaceae;Bignoniaceae;Cactaceae;Campanulaceae;Chenopodiaceae;Cleomaceae;Convolvulaceae;Crassulaceae;Cucurbitaceae;Cupressaceae;Cymodoceaceae;Cyperaceae;Ehretiaceae;Ephedraceae;Ericaceae;Euphorbiaceae;Fagaceae;Garryaceae;Gentianaceae;Geraniaceae;Grossulariaceae;Hydrophyllaceae;Iridaceae;Juncaceae;Krameriaceae;Lennoaceae;Liliaceae;Linaceae;Loasaceae;Malvaceae;Melanthiaceae;Meliaceae;Molluginaceae;Montiaceae;Namaceae;Nyctaginaceae;Oleaceae;Onagraceae;Orobanchaceae;Phrymaceae;Polemoniaceae;Portulacaceae;Pteridaceae;Ranunculaceae;Resedaceae;Rhamnaceae;Rosaceae;Rutaceae;Salicaceae;Saururaceae;Solanaceae;Tamaricaceae;Typhaceae;Ulmaceae;Urticaceae;Viscaceae;Zygophyllaceae,12,11,63,16%,52%
162,Sweeney_Granite_Mountains_Desert_Research_Center,Streptophyta,Genus,Ambrosia;Amsinckia;Bromus;Cryptantha;Descurainia;Encelia;Festuca;Lupinus;Pectocarya;Pinus;Plagiobothrys;Pterostegia;Salvia;Schismus,Azolla;Bryum;Cosmarium;Cyclolejeunea;Diplasiolejeunea;Donrichardsia;Funaria;Gemmabryum;Gonatozygon;Hormidiella;Interfilum;Klebsormidium;Leucobryum;Limnanthes;Lolium;Nuttallanthus;Oreocarya;Papaver;Stellaria,Abronia;Acacia;Acamptopappus;Achnatherum;Achyronychia;Adenophyllum;Adiantum;Agave;Ageratina;Agrostis;Allionia;Allium;Amaranthus;Amelanchier;Amphipappus;Amsonia;Anemone;Anemopsis;Anisocoma;Antirrhinum;Aquilegia;Arabis;Arceuthobium;Arctostaphylos;Arenaria;Aristida;Artemisia;Asclepias;Astragalus;Athysanus;Atrichoseris;Atriplex;Baccharis;Baileya;Bebbia;Berberis;Boerhavia;Bothriochloa;Bouteloua;Brassica;Brickellia;Caesalpinia;Calochortus;Calycoseris;Calyptridium;Camissonia;Capsella;Carex;Castilleja;Caulanthus;Centaurium;Centrostegia;Chaenactis;Chamaesyce;Cheilanthes;Chenopodium;Chilopsis;Chorizanthe;Chrysothamnus;Cirsium;Claytonia;Coleogyne;Convolvulus;Conyza;Croton;Cucurbita;Cuscuta;Cymopterus;Cynodon;Dalea;Datura;Delphinium;Dichelostemma;Dicoria;Dithyrea;Draba;Dudleya;Echinocactus;Echinocereus;Eleocharis;Elymus;Emmenanthe;Ephedra;Epilobium;Eragrostis;Eremalche;Eriastrum;Ericameria;Erigeron;Eriodictyon;Eriogonum;Erioneuron;Eriophyllum;Erodium;Eschscholzia;Eucrypta;Euphorbia;Fallugia;Ferocactus;Filago;Forestiera;Galium;Garrya;Geraea;Gilia;Glyptopleura;Gnaphalium;Grayia;Guillenia;Gutierrezia;Hesperocallis;Hirschfeldia;Holodiscus;Hordeum;Isomeris;Ivesia;Juncus;Juniperus;Kallstroemia;Keckiella;Krameria;Krascheninnikovia;Langloisia;Larrea;Layia;Lepidium;Linanthus;Linum;Loeseliastrum;Lomatium;Lotus;Lycium;Machaeranthera;Malacothrix;Mammillaria;Melia;Melica;Menodora;Mentha;Mentzelia;Mimulus;Mirabilis;Mollugo;Monardella;Monoptilon;Muhlenbergia;Muilla;Myosurus;Nama;Nemacaulis;Nemacladus;Nemophila;Nerium;Nicolletia;Nicotiana;Notholaena;Oenothera;Oligomeris;Opuntia;Orobanche;Oxytheca;Palafoxia;Pectis;Pellaea;Penstemon;Pentagramma;Perityle;Petalonyx;Phacelia;Phlox;Pholisma;Pholistoma;Phoradendron;Phragmites;Physalis;Plantago;Pleuraphis;Pleurocoronis;Pluchea;Poa;Polypogon;Populus;Porophyllum;Portulaca;Prenanthella;Prosopis;Prunus;Psilostrophe;Psorothamnus;Purshia;Quercus;Rafinesquia;Rhamnus;Rhus;Ribes;Robinia;Rumex;Ruppia;Salix;Salsola;Sarcostemma;Scirpus;Scutellaria;Senecio;Senna;Silene;Sisymbrium;Sisyrinchium;Solidago;Sonchus;Sphaeralcea;Sporobolus;Stanleya;Stephanomeria;Stillingia;Streptanthella;Stylocline;Syntrichopappus;Tamarix;Tetradymia;Thamnosma;Thinopyrum;Thysanocarpus;Tiquilia;Tribulus;Trichoptilium;Tridens;Trixis;Typha;Ulmus;Uropappus;Urtica;Viguiera;Xylorhiza;Yucca;Zigadenus,14,19,236,6%,42%
163,Younger_Lagoon,Chordata,Order,NA,NA,Anseriformes;Anura;Carnivora;Caudata;Charadriiformes;Chiroptera;Ciconiiformes;Didelphimorphia;Falconiformes;Galliformes;Gaviiformes;Gobiiformes;Gruiformes;Insectivora;Lagomorpha;Pelecaniformes;Perciformes;Podicipediformes;Procellariiformes;Rodentia;Squamata;Testudines,0,0,22,0%,NA
